epoch,Efficient_CapsNet_accuracy,Efficient_CapsNet_loss,Generator_loss,loss,val_Efficient_CapsNet_accuracy,val_Efficient_CapsNet_loss,val_Generator_loss,val_loss
0,0.7958707213401794,0.16637946665287018,0.416992723941803,0.32984063029289246,0.5028715133666992,0.33385905623435974,0.36445337533950806,0.4767247140407562
1,0.8893177509307861,0.07843519747257233,0.3644393980503082,0.22129544615745544,0.5642498135566711,0.31764549016952515,0.3653421103954315,0.4608595371246338
2,0.8991920948028564,0.0715615451335907,0.3644134998321533,0.21441161632537842,0.810122013092041,0.15699398517608643,0.3647225499153137,0.2999652326107025
3,0.9058348536491394,0.06678961217403412,0.36440309882164,0.20963557064533234,0.904163658618927,0.09829992055892944,0.3645572364330292,0.2412063330411911
4,0.9142729043960571,0.06149700656533241,0.3643641769886017,0.20432773232460022,0.9045225977897644,0.1034935936331749,0.36452680826187134,0.24638810753822327
5,0.921992838382721,0.05626295879483223,0.36435815691947937,0.19909140467643738,0.9038047194480896,0.10846009850502014,0.3645405173301697,0.2513599395751953
6,0.9281867146492004,0.05134817957878113,0.36435002088546753,0.1941733956336975,0.9002153873443604,0.10242611914873123,0.3645429313182831,0.2453269511461258
7,0.935637354850769,0.04730990529060364,0.36434662342071533,0.19013378024101257,0.8772433400154114,0.11503615230321884,0.3645671010017395,0.2579464614391327
8,0.9424595832824707,0.04299990460276604,0.36432361602783203,0.185814768075943,0.8614501357078552,0.11835484951734543,0.36457717418670654,0.26126912236213684
9,0.9495511651039124,0.03917307406663895,0.3643304109573364,0.1819906085729599,0.9102656245231628,0.08956203609704971,0.36450693011283875,0.2324487566947937
10,0.9552962183952332,0.03672221675515175,0.364300012588501,0.17952783405780792,0.9206748008728027,0.07556098699569702,0.3644699156284332,0.2184331864118576
11,0.9618492126464844,0.03266904130578041,0.36429619789123535,0.1754731684923172,0.9450825452804565,0.05291600897908211,0.3643963634967804,0.19575940072536469
