epoch,Efficient_CapsNet_accuracy,Efficient_CapsNet_loss,Generator_loss,loss,val_Efficient_CapsNet_accuracy,val_Efficient_CapsNet_loss,val_Generator_loss,val_loss
0,0.8248644471168518,0.11826005578041077,0.39779213070869446,0.27419453859329224,0.6574925780296326,0.2487686276435852,0.3848736584186554,0.3996390700340271
1,0.8878984451293945,0.08241678774356842,0.3852245509624481,0.23342475295066833,0.8988662362098694,0.07898976653814316,0.38461801409721375,0.22975997626781464
2,0.9000369906425476,0.07518933713436127,0.3850952386856079,0.2261466085910797,0.9117646813392639,0.06785234808921814,0.3844629228115082,0.2185617983341217
3,0.9075542092323303,0.0697990134358406,0.38466793298721313,0.2205888032913208,0.9159546494483948,0.06535487622022629,0.3826204836368561,0.21534210443496704
4,0.9124630093574524,0.06626736372709274,0.3667580783367157,0.2100365161895752,0.9179263710975647,0.06193558871746063,0.3478078544139862,0.19827625155448914
5,0.91698157787323,0.06329036504030228,0.34822821617126465,0.19979584217071533,0.9134078025817871,0.06592625379562378,0.34405672550201416,0.20079649984836578
6,0.9192613959312439,0.06129511073231697,0.34457528591156006,0.19636858999729156,0.9251561164855957,0.05785708129405975,0.3412370979785919,0.1916220337152481
7,0.9219315052032471,0.0588834211230278,0.3409050405025482,0.1925181746482849,0.9237594604492188,0.058030061423778534,0.33520862460136414,0.18943186104297638
8,0.9234102964401245,0.057419002056121826,0.3150899112224579,0.18093423545360565,0.9263062477111816,0.05698997899889946,0.3025628924369812,0.17559461295604706
9,0.9249096512794495,0.05613137036561966,0.3006983995437622,0.17400509119033813,0.9267170429229736,0.05607793107628822,0.29294803738594055,0.17091357707977295
10,0.9268403053283691,0.05508870258927345,0.29519304633140564,0.17080438137054443,0.9272099733352661,0.05480404943227768,0.2899208962917328,0.16845302283763885
11,0.9282574653625488,0.053889013826847076,0.29290756583213806,0.16870877146720886,0.9258955121040344,0.055733442306518555,0.2873949110507965,0.16839227080345154
12,0.9288120269775391,0.053023435175418854,0.2895423173904419,0.16652408242225647,0.9304962158203125,0.05436662957072258,0.28316789865493774,0.1653684377670288
13,0.9306399822235107,0.05200732871890068,0.2859029769897461,0.16408130526542664,0.9273743033409119,0.053495634347200394,0.28011354804039,0.16330012679100037
14,0.9325501322746277,0.050757236778736115,0.28385448455810547,0.16202814877033234,0.9308248162269592,0.053128279745578766,0.27765047550201416,0.16196726262569427
15,0.9340289235115051,0.04978293552994728,0.28143438696861267,0.16010518372058868,0.9286066293716431,0.05468519777059555,0.2754558324813843,0.16266386210918427
16,0.9342959523200989,0.04902425780892372,0.27981239557266235,0.15871074795722961,0.9290174245834351,0.05318997800350189,0.27404120564460754,0.16061411798000336
17,0.9353228807449341,0.048136524856090546,0.27855584025382996,0.15733040869235992,0.929592490196228,0.052412115037441254,0.2730064392089844,0.1594306230545044
18,0.9375,0.047243036329746246,0.277572900056839,0.15605156123638153,0.9312356114387512,0.05288979783654213,0.2720293700695038,0.15952527523040771
19,0.93801349401474,0.046646591275930405,0.2766095697879791,0.1550774723291397,0.9290995597839355,0.052840448915958405,0.2711515724658966,0.15913188457489014
20,0.9385679960250854,0.046156689524650574,0.27548596262931824,0.15414714813232422,0.9319750070571899,0.052288103848695755,0.2698689103126526,0.1580767035484314
21,0.9400057792663574,0.04495233669877052,0.2748669385910034,0.15270020067691803,0.9290174245834351,0.05271293222904205,0.26935526728630066,0.15830019116401672
22,0.9407040476799011,0.04450172558426857,0.27397722005844116,0.15190084278583527,0.9337003231048584,0.051298826932907104,0.2681674659252167,0.15642046928405762
23,0.9419980049133301,0.043429162353277206,0.27275118231773376,0.15034770965576172,0.9322214722633362,0.05079264938831329,0.2664169669151306,0.15522809326648712
24,0.9430249929428101,0.042810238897800446,0.2711745798587799,0.14911068975925446,0.9348504543304443,0.050651878118515015,0.26444634795188904,0.1543148308992386
25,0.9436616897583008,0.042561136186122894,0.26937395334243774,0.14815568923950195,0.9337003231048584,0.05030170455574989,0.26239970326423645,0.15316241979599
26,0.9439697861671448,0.04183494299650192,0.26798510551452637,0.14688506722450256,0.9326322674751282,0.05105547234416008,0.26110535860061646,0.15340875089168549
27,0.944524347782135,0.041127096861600876,0.26664406061172485,0.14565162360668182,0.9317285418510437,0.051593322306871414,0.25968125462532043,0.1533883959054947
28,0.9458798766136169,0.0406724214553833,0.2655161917209625,0.1447547972202301,0.9323036670684814,0.05205691605806351,0.25862541794776917,0.15343809127807617
29,0.9468657374382019,0.039736296981573105,0.26457756757736206,0.14345064759254456,0.9338645935058594,0.05092829093337059,0.2577773928642273,0.1519770324230194
30,0.9473381638526917,0.039584215730428696,0.26384830474853516,0.14301274716854095,0.9345218539237976,0.05074842646718025,0.2570083439350128,0.15149572491645813
31,0.9482007622718811,0.03892526775598526,0.262826144695282,0.14195309579372406,0.9314820766448975,0.052286479622125626,0.25589412450790405,0.15259701013565063
32,0.9485704898834229,0.03837255388498306,0.2617148458957672,0.14096476137638092,0.9338645935058594,0.051165107637643814,0.2548758387565613,0.15107642114162445
33,0.9491661190986633,0.03780004382133484,0.2609817683696747,0.14010493457317352,0.9342753887176514,0.05113886296749115,0.2540137767791748,0.150712251663208
34,0.9494947195053101,0.03768174350261688,0.2602846026420593,0.13971325755119324,0.9330430626869202,0.051634665578603745,0.253500759601593,0.15100696682929993
35,0.9512200355529785,0.03654878959059715,0.259740948677063,0.13836729526519775,0.9337003231048584,0.051739368587732315,0.2527272701263428,0.15080846846103668
36,0.9502957463264465,0.03703388199210167,0.2590336203575134,0.13857506215572357,0.9343575239181519,0.051274675875902176,0.2519996464252472,0.1500585377216339
37,0.9514459371566772,0.035918865352869034,0.2584194839000702,0.1372193992137909,0.9338645935058594,0.051159780472517014,0.25136905908584595,0.1496964693069458
38,0.9520415663719177,0.03571175038814545,0.2578401267528534,0.13678504526615143,0.9350969195365906,0.05122162774205208,0.2506001889705658,0.14945682883262634
39,0.9521648287773132,0.0353151373565197,0.25705888867378235,0.13608220219612122,0.9348504543304443,0.05123504623770714,0.2497519850730896,0.14913785457611084
40,0.9532328248023987,0.034653570502996445,0.2561081349849701,0.13504792749881744,0.9354255795478821,0.051787368953228,0.24843750894069672,0.14917486906051636
41,0.9538284540176392,0.03446441516280174,0.2552662193775177,0.1345287710428238,0.9337003231048584,0.051104724407196045,0.24772119522094727,0.14821137487888336
42,0.9540749192237854,0.034119512885808945,0.2546079158782959,0.13392581045627594,0.9327144026756287,0.052029844373464584,0.24718612432479858,0.14892683923244476
43,0.9552661776542664,0.03355765715241432,0.2540948688983917,0.13316281139850616,0.9342753887176514,0.051340870559215546,0.24645458161830902,0.14795103669166565
44,0.9550402760505676,0.033320795744657516,0.25351452827453613,0.13269850611686707,0.9351791143417358,0.05136581137776375,0.2459292709827423,0.14777009189128876
45,0.9550402760505676,0.033204663544893265,0.2530914843082428,0.1324165314435959,0.9343575239181519,0.05135583505034447,0.24564266204833984,0.14764773845672607
46,0.9560672044754028,0.03259526938199997,0.2527143955230713,0.13165931403636932,0.9360828399658203,0.051465582102537155,0.24484257400035858,0.14744383096694946
47,0.9567655324935913,0.03224776312708855,0.2520069479942322,0.13103444874286652,0.9352612495422363,0.05131037160754204,0.2443668693304062,0.14710219204425812
48,0.9562109708786011,0.03253389149904251,0.25170478224754333,0.13120216131210327,0.9310712814331055,0.05333578214049339,0.2438696324825287,0.14893265068531036
49,0.9566012024879456,0.03212496638298035,0.2513604164123535,0.13065817952156067,0.9358363747596741,0.05083821341395378,0.2437443733215332,0.14638599753379822
50,0.957813024520874,0.031674500554800034,0.2508305311203003,0.1300000697374344,0.9356720447540283,0.05136841535568237,0.24282705783843994,0.14655661582946777
51,0.95801842212677,0.03129963576793671,0.2503039836883545,0.1294187605381012,0.9355898499488831,0.052064381539821625,0.24249696731567383,0.14712317287921906
52,0.958121120929718,0.031133871525526047,0.24999792873859406,0.12913307547569275,0.9348504543304443,0.05213646963238716,0.24222657084465027,0.14708928763866425
53,0.9587372541427612,0.03073982335627079,0.24969105422496796,0.1286187320947647,0.9354255795478821,0.05138099193572998,0.24188515543937683,0.14619995653629303
54,0.9583264589309692,0.030540240928530693,0.2494087964296341,0.12830854952335358,0.9345218539237976,0.052259061485528946,0.2415459156036377,0.1469450742006302
55,0.9593945145606995,0.029918920248746872,0.2491322159767151,0.1275787204504013,0.9328787326812744,0.05210534483194351,0.2415359914302826,0.14678743481636047
56,0.9599901437759399,0.029928961768746376,0.2490515410900116,0.127557173371315,0.9315642714500427,0.053006477653980255,0.24126821756362915,0.14758363366127014
57,0.9605857729911804,0.029388174414634705,0.24881522357463837,0.12692372500896454,0.9355898499488831,0.05173146352171898,0.24094614386558533,0.1461823433637619
58,0.9605652093887329,0.02952931635081768,0.24868144094944,0.1270124614238739,0.9336181282997131,0.05322766676545143,0.241019606590271,0.14770738780498505
59,0.9604009389877319,0.029456904157996178,0.24852536618709564,0.12687885761260986,0.9336181282997131,0.052351079881191254,0.24074730277061462,0.14672401547431946
60,0.9602776765823364,0.029173795133829117,0.2483060359954834,0.12650972604751587,0.9336181282997131,0.05298098921775818,0.24056662619113922,0.14728309214115143
61,0.9610787034034729,0.02891858108341694,0.24822069704532623,0.12622110545635223,0.9355077147483826,0.051376041024923325,0.2403782606124878,0.14560431241989136
62,0.9611814022064209,0.028728220611810684,0.24795866012573242,0.12592795491218567,0.9346039891242981,0.05217575281858444,0.2402123361825943,0.14633901417255402
63,0.9614073038101196,0.02868587337434292,0.24792751669883728,0.12587344646453857,0.9349326491355896,0.05220800265669823,0.2400665283203125,0.14631406962871552
64,0.9614073038101196,0.02867126278579235,0.24781320989131927,0.1258140653371811,0.9327965974807739,0.05316437780857086,0.24019880592823029,0.14732229709625244
65,0.9610787034034729,0.028513900935649872,0.24776403605937958,0.12563738226890564,0.9350147843360901,0.05182476341724396,0.24006026983261108,0.14592835307121277
66,0.9615716338157654,0.0281523410230875,0.24764281511306763,0.12522830069065094,0.9350969195365906,0.052305132150650024,0.23992130160331726,0.14635427296161652
67,0.9628655910491943,0.027763932943344116,0.247593492269516,0.1248205229640007,0.9341932535171509,0.052922822535037994,0.2398487627506256,0.14694355428218842
68,0.9624342918395996,0.027902210131287575,0.24745187163352966,0.12490328401327133,0.9355077147483826,0.05222121253609657,0.23982195556163788,0.14623142778873444
69,0.9623110294342041,0.02800697088241577,0.2473875880241394,0.12498287856578827,0.9355077147483826,0.05183999240398407,0.23954547941684723,0.14574182033538818
70,0.9632763862609863,0.027281221002340317,0.24729061126708984,0.12421906739473343,0.9337824583053589,0.052929461002349854,0.23956438899040222,0.1468387246131897
71,0.9629477262496948,0.027496447786688805,0.2472723126411438,0.12442723661661148,0.9353433847427368,0.05205905809998512,0.23950457572937012,0.14594489336013794
72,0.9635022878646851,0.027049610391259193,0.2472510039806366,0.12397205829620361,0.9340289235115051,0.052802231162786484,0.2395622283220291,0.14671064913272858
73,0.9630504250526428,0.027151471003890038,0.24709558486938477,0.12401299923658371,0.9350969195365906,0.052344199270009995,0.23932817578315735,0.14616084098815918
74,0.9635639190673828,0.026968231424689293,0.2471221387386322,0.12384010851383209,0.9358363747596741,0.05185317620635033,0.2394288182258606,0.14570926129817963
75,0.9635228514671326,0.026762930676341057,0.24699659645557404,0.12358561158180237,0.9355898499488831,0.05206374078989029,0.23919729888439178,0.14582905173301697
76,0.9646319150924683,0.02650630660355091,0.24695689976215363,0.12331348657608032,0.9343575239181519,0.0525483675301075,0.23920172452926636,0.14631545543670654
77,0.9645497798919678,0.026410754770040512,0.24696217477321625,0.12321992218494415,0.9330430626869202,0.05266501009464264,0.23920947313308716,0.14643508195877075
78,0.9636460542678833,0.026785943657159805,0.24697566032409668,0.12360042333602905,0.9345218539237976,0.05243520066142082,0.2392193078994751,0.1462092101573944
79,0.9635639190673828,0.02659420669078827,0.24685965478420258,0.12336321920156479,0.9338645935058594,0.05296013876795769,0.2392568290233612,0.1467488557100296
80,0.9648578763008118,0.026077987626194954,0.24682164192199707,0.1228320375084877,0.9327965974807739,0.05329754203557968,0.23923614621162415,0.14707812666893005
81,0.9647757411003113,0.026189357042312622,0.24679334461688995,0.12293233722448349,0.9346861839294434,0.05261078476905823,0.23903411626815796,0.14631211757659912
82,0.9653302431106567,0.026133891195058823,0.24671222269535065,0.12284504622220993,0.9347683191299438,0.05225127190351486,0.23913975059986115,0.14599408209323883
83,0.9647141098976135,0.026173396036028862,0.2467191517353058,0.12288723886013031,0.9348504543304443,0.052531108260154724,0.23901906609535217,0.14622658491134644
84,0.9650427103042603,0.026039881631731987,0.24669383466243744,0.12274381518363953,0.9339467883110046,0.052979398518800735,0.23900681734085083,0.14667004346847534
85,0.964590847492218,0.026048317551612854,0.24664360284805298,0.12273263186216354,0.9341110587120056,0.05269734933972359,0.238960400223732,0.1463698297739029
86,0.9654535055160522,0.025631584227085114,0.24659395217895508,0.12229637056589127,0.9344397187232971,0.053043924272060394,0.23895786702632904,0.1467154175043106
87,0.9645497798919678,0.026010489091277122,0.24657756090164185,0.12266890704631805,0.9334538578987122,0.05301497131586075,0.2388632744550705,0.14664937555789948
88,0.9647141098976135,0.025706123560667038,0.24648766219615936,0.12232928723096848,0.9325501322746277,0.05346506088972092,0.23880043625831604,0.14707480370998383
89,0.964796245098114,0.02578081004321575,0.24645625054836273,0.12239174544811249,0.9357541799545288,0.05179380998015404,0.23875288665294647,0.14538493752479553
90,0.96500164270401,0.025617044419050217,0.24643096327781677,0.12221792340278625,0.9334538578987122,0.053454477339982986,0.2388482391834259,0.14708301424980164
91,0.9652891755104065,0.025651609525084496,0.24644222855567932,0.12225696444511414,0.9346861839294434,0.05266975611448288,0.23869268596172333,0.14623725414276123
92,0.9650837779045105,0.025578424334526062,0.24631193280220032,0.12213267385959625,0.9350969195365906,0.05296773463487625,0.23863759636878967,0.1465136557817459
93,0.9655562043190002,0.025278443470597267,0.2463141828775406,0.12183359265327454,0.9342753887176514,0.0527644008398056,0.238620325922966,0.14630356431007385
94,0.9662339687347412,0.024969784542918205,0.24620869755744934,0.12148366123437881,0.9352612495422363,0.05256694555282593,0.23844273388385773,0.14603650569915771
95,0.9660491347312927,0.025104057043790817,0.2461915761232376,0.12161113321781158,0.9341932535171509,0.053306788206100464,0.23846088349819183,0.14678342640399933
96,0.966295599937439,0.02509770169854164,0.2460789531469345,0.12156067788600922,0.9329608678817749,0.05319209769368172,0.2383805513381958,0.14663727581501007
97,0.9663161635398865,0.024921702221035957,0.24610592424869537,0.12139525264501572,0.9336181282997131,0.05294575169682503,0.23838819563388824,0.14639391005039215
98,0.9658643007278442,0.025299660861492157,0.24607707560062408,0.12176183611154556,0.9332895278930664,0.05336420238018036,0.23842912912368774,0.14682839810848236
99,0.9664804339408875,0.02485886588692665,0.24606500566005707,0.1213163509964943,0.9360828399658203,0.05232735723257065,0.238334521651268,0.14575448632240295
