epoch,Efficient_CapsNet_accuracy,Efficient_CapsNet_loss,Generator_loss,loss,val_Efficient_CapsNet_accuracy,val_Efficient_CapsNet_loss,val_Generator_loss,val_loss
0,0.6707776784896851,0.1875840127468109,0.3862915635108948,0.3390102684497833,0.7840489149093628,0.1932780146598816,0.35508161783218384,0.33246999979019165
1,0.8474552035331726,0.10590413212776184,0.35103291273117065,0.24350906908512115,0.557293176651001,0.3006761968135834,0.34678518772125244,0.4366160035133362
2,0.881290853023529,0.08623994141817093,0.34584760665893555,0.2218122035264969,0.5425078272819519,0.32748281955718994,0.3466162085533142,0.4633563458919525
3,0.9042863249778748,0.07275047898292542,0.3450179398059845,0.20799751579761505,0.6262439489364624,0.2531699240207672,0.34508901834487915,0.38844484090805054
4,0.9172235131263733,0.06367537379264832,0.34445422887802124,0.19870148599147797,0.7425362467765808,0.1766909807920456,0.3435085117816925,0.3113463222980499
5,0.927992582321167,0.05533314868807793,0.3434809148311615,0.18997763097286224,0.8657947182655334,0.09800350666046143,0.33908188343048096,0.230923593044281
6,0.9346389174461365,0.04987218230962753,0.3336799442768097,0.1806747168302536,0.8491612076759338,0.10030340403318405,0.31692633032798767,0.22453850507736206
7,0.94174724817276,0.044818274676799774,0.31414005160331726,0.1679612398147583,0.8544213771820068,0.0998518094420433,0.3098226487636566,0.22130227088928223
8,0.9475405216217041,0.04031834006309509,0.30947384238243103,0.16163206100463867,0.8888257145881653,0.07396643608808517,0.30492064356803894,0.19349531829357147
9,0.9513790011405945,0.03663880005478859,0.3023034930229187,0.15514174103736877,0.9469718337059021,0.03905020281672478,0.2964061200618744,0.15524138510227203
10,0.9563548564910889,0.0329095795750618,0.2926236689090729,0.14761804044246674,0.8920955061912537,0.07414361089468002,0.28190967440605164,0.1846521943807602
11,0.9603354930877686,0.030644331127405167,0.2780400216579437,0.13963600993156433,0.8694910407066345,0.08675927668809891,0.2733842134475708,0.19392584264278412
12,0.9620414972305298,0.028962912037968636,0.2749476134777069,0.13674239814281464,0.9365937113761902,0.04315110668540001,0.27268186211586,0.15004239976406097
13,0.9646360278129578,0.026934195309877396,0.2739763855934143,0.13433293998241425,0.9050326943397522,0.06436192989349365,0.2716544568538666,0.1708504557609558
14,0.9672306180000305,0.025080246850848198,0.2737061679363251,0.13237306475639343,0.9164060354232788,0.05789743363857269,0.27129310369491577,0.16424435377120972
15,0.9685456156730652,0.02368522249162197,0.2732492685317993,0.13079892098903656,0.932755172252655,0.04384904354810715,0.2707388997077942,0.1499786674976349
16,0.9706070423126221,0.022355271503329277,0.27253639698028564,0.12918953597545624,0.9199602007865906,0.05441834405064583,0.26953113079071045,0.16007453203201294
17,0.9727751016616821,0.020787110552191734,0.2696545720100403,0.12649168074131012,0.9030423760414124,0.06312339752912521,0.2631084620952606,0.16626191139221191
18,0.9744811058044434,0.019845033064484596,0.26434126496315,0.12346687912940979,0.9307648539543152,0.045857250690460205,0.25982338190078735,0.1477080136537552
19,0.9766491055488586,0.018578490242362022,0.2625385522842407,0.12149364501237869,0.9397213459014893,0.04172747582197189,0.2579801678657532,0.1428557187318802
20,0.9774665832519531,0.017506856471300125,0.2610502243041992,0.11983852833509445,0.9119988679885864,0.05892661586403847,0.2565290033817291,0.15948595106601715
21,0.978497326374054,0.01688116230070591,0.25794994831085205,0.11799749732017517,0.9361671805381775,0.042548298835754395,0.2495471090078354,0.14037077128887177
22,0.980096697807312,0.015892496332526207,0.25114724040031433,0.11434222757816315,0.9466875195503235,0.03496106341481209,0.2415214627981186,0.1296374648809433
23,0.9792792201042175,0.01616554893553257,0.24468785524368286,0.11208318918943405,0.9566391706466675,0.02946433797478676,0.23596182465553284,0.12196137011051178
24,0.9823002815246582,0.014650693163275719,0.24223238229751587,0.1096058040857315,0.9219505190849304,0.052535656839609146,0.23593716323375702,0.14502301812171936
25,0.9818382263183594,0.014181050471961498,0.24134474992752075,0.10878817737102509,0.9314756989479065,0.045271262526512146,0.23464855551719666,0.13725349307060242
26,0.9846815466880798,0.012918193824589252,0.2407408207654953,0.10728861391544342,0.9421381950378418,0.039205580949783325,0.23446324467658997,0.13111518323421478
