epoch,Efficient_CapsNet_accuracy,Efficient_CapsNet_loss,Generator_loss,loss,val_Efficient_CapsNet_accuracy,val_Efficient_CapsNet_loss,val_Generator_loss,val_loss
0,0.747155487537384,0.25666365027427673,0.5858399868011475,0.48631295561790466,0.7581120729446411,0.2020518183708191,0.4920099377632141,0.3949196934700012
1,0.7872945666313171,0.13787418603897095,0.4191925823688507,0.30219766497612,0.7581120729446411,0.19197429716587067,0.42343923449516296,0.3579624891281128
2,0.7970922589302063,0.11067619174718857,0.4095684587955475,0.27122706174850464,0.7581120729446411,0.20212185382843018,0.4114045798778534,0.3633924722671509
3,0.8824273347854614,0.08738776296377182,0.409350723028183,0.24785321950912476,0.7772861123085022,0.15510253608226776,0.40911051630973816,0.31547385454177856
4,0.8994942903518677,0.07321267575025558,0.4092601239681244,0.23364265263080597,0.8193215131759644,0.13864515721797943,0.4089675545692444,0.29896044731140137
5,0.9134007692337036,0.06446891278028488,0.40925052762031555,0.22489511966705322,0.8650442361831665,0.13295482099056244,0.40831831097602844,0.29301556944847107
6,0.9134007692337036,0.05817025527358055,0.4091790020465851,0.21856841444969177,0.8938053250312805,0.14088381826877594,0.4083801209926605,0.30096879601478577
7,0.9263590574264526,0.0520646758377552,0.4090953767299652,0.21243008971214294,0.9100294709205627,0.14358827471733093,0.40829139947891235,0.3036385178565979
8,0.9390012621879578,0.04591146856546402,0.40900835394859314,0.20624275505542755,0.9129793643951416,0.1623041182756424,0.40853071212768555,0.32244813442230225
9,0.9497471451759338,0.04284697771072388,0.40890225768089294,0.20313669741153717,0.9210914373397827,0.15583273768424988,0.40862223505973816,0.3160126209259033
10,0.9510113596916199,0.039796218276023865,0.4087742269039154,0.20003573596477509,0.9210914373397827,0.17477460205554962,0.40875595808029175,0.3350068926811218
11,0.9570164084434509,0.03679971024394035,0.4086511731147766,0.1969909518957138,0.9181416034698486,0.1674940437078476,0.40870994329452515,0.32770833373069763
12,0.9579645991325378,0.03510405123233795,0.4084917902946472,0.1952328085899353,0.9269911646842957,0.17218616604804993,0.40873655676841736,0.33241087198257446
13,0.9646017551422119,0.03261587768793106,0.40837299823760986,0.19269806146621704,0.9284660816192627,0.1457575410604477,0.40852516889572144,0.30589941143989563
14,0.9677623510360718,0.030921168625354767,0.4083702564239502,0.19100230932235718,0.9299409985542297,0.15753287076950073,0.4087800681591034,0.3177746832370758
15,0.9690265655517578,0.02944837138056755,0.40826600790023804,0.18948861956596375,0.9255162477493286,0.13556890189647675,0.40863847732543945,0.29575514793395996
16,0.9680783748626709,0.028622113168239594,0.40819433331489563,0.18863427639007568,0.9262536764144897,0.13072709739208221,0.4085427224636078,0.2908758521080017
17,0.971238911151886,0.026725301519036293,0.40813136100769043,0.18671275675296783,0.9314159154891968,0.12335748225450516,0.40826091170310974,0.2833957374095917
18,0.975347638130188,0.02515868842601776,0.40807685256004333,0.18512481451034546,0.9343658089637756,0.12180083245038986,0.4083360731601715,0.281868577003479
19,0.9750316143035889,0.02407514490187168,0.40806812047958374,0.18403784930706024,0.9336283206939697,0.12105049192905426,0.4083496034145355,0.281123548746109
20,0.9731352925300598,0.024656163528561592,0.40803128480911255,0.18460439145565033,0.9328908324241638,0.11047127842903137,0.40832042694091797,0.27053287625312805
